"","keyword","date","geo","hits"
"414","vaccine",2021-01-21,"Arkansas",46
"415","vaccine",2021-01-22,"Arkansas",45
"416","vaccine",2021-01-23,"Arkansas",38
"417","vaccine",2021-01-24,"Arkansas",30
"418","vaccine",2021-01-25,"Arkansas",49
"419","vaccine",2021-01-26,"Arkansas",50
"420","vaccine",2021-01-27,"Arkansas",35
"421","vaccine",2021-01-28,"Arkansas",47
"422","vaccine",2021-01-29,"Arkansas",47
"423","vaccine",2021-01-30,"Arkansas",51
"424","vaccine",2021-01-31,"Arkansas",21
"425","vaccine",2021-02-01,"Arkansas",42
"426","vaccine",2021-02-02,"Arkansas",40
"427","vaccine",2021-02-03,"Arkansas",31
"428","vaccine",2021-02-04,"Arkansas",47
"429","vaccine",2021-02-05,"Arkansas",40
"430","vaccine",2021-02-06,"Arkansas",38
"431","vaccine",2021-02-07,"Arkansas",17
"432","vaccine",2021-02-08,"Arkansas",36
"433","vaccine",2021-02-09,"Arkansas",38
"434","vaccine",2021-02-10,"Arkansas",38
"435","vaccine",2021-02-11,"Arkansas",53
"436","vaccine",2021-02-12,"Arkansas",58
"437","vaccine",2021-02-13,"Arkansas",24
"438","vaccine",2021-02-14,"Arkansas",18
"439","vaccine",2021-02-15,"Arkansas",20
"440","vaccine",2021-02-16,"Arkansas",16
"441","vaccine",2021-02-17,"Arkansas",14
"442","vaccine",2021-02-18,"Arkansas",19
"443","vaccine",2021-02-19,"Arkansas",23
"444","vaccine",2021-02-20,"Arkansas",20
"445","vaccine",2021-02-21,"Arkansas",25
"446","vaccine",2021-02-22,"Arkansas",24
"447","vaccine",2021-02-23,"Arkansas",47
"448","vaccine",2021-02-24,"Arkansas",45
"449","vaccine",2021-02-25,"Arkansas",45
"450","vaccine",2021-02-26,"Arkansas",40
"451","vaccine",2021-02-27,"Arkansas",44
"452","vaccine",2021-02-28,"Arkansas",29
"453","vaccine",2021-03-01,"Arkansas",25
"454","vaccine",2021-03-02,"Arkansas",54
"455","vaccine",2021-03-03,"Arkansas",30
"456","vaccine",2021-03-04,"Arkansas",47
"457","vaccine",2021-03-05,"Arkansas",41
"458","vaccine",2021-03-06,"Arkansas",38
"459","vaccine",2021-03-07,"Arkansas",18
"460","vaccine",2021-03-08,"Arkansas",55
"461","vaccine",2021-03-09,"Arkansas",72
"462","vaccine",2021-03-10,"Arkansas",86
"463","vaccine",2021-03-11,"Arkansas",67
"464","vaccine",2021-03-12,"Arkansas",75
"465","vaccine",2021-03-13,"Arkansas",53
"466","vaccine",2021-03-14,"Arkansas",33
"467","vaccine",2021-03-15,"Arkansas",49
"468","vaccine",2021-03-16,"Arkansas",84
"469","vaccine",2021-03-17,"Arkansas",80
"470","vaccine",2021-03-18,"Arkansas",94
"471","vaccine",2021-03-19,"Arkansas",54
"472","vaccine",2021-03-20,"Arkansas",44
"473","vaccine",2021-03-21,"Arkansas",16
"474","vaccine",2021-03-22,"Arkansas",48
"475","vaccine",2021-03-23,"Arkansas",60
"476","vaccine",2021-03-24,"Arkansas",30
"477","vaccine",2021-03-25,"Arkansas",35
"478","vaccine",2021-03-26,"Arkansas",48
"479","vaccine",2021-03-27,"Arkansas",35
"480","vaccine",2021-03-28,"Arkansas",24
"481","vaccine",2021-03-29,"Arkansas",32
"482","vaccine",2021-03-30,"Arkansas",51
"483","vaccine",2021-03-31,"Arkansas",64
"484","vaccine",2021-04-01,"Arkansas",72
"485","vaccine",2021-04-02,"Arkansas",57
"486","vaccine",2021-04-03,"Arkansas",35
"487","vaccine",2021-04-04,"Arkansas",33
"488","vaccine",2021-04-05,"Arkansas",53
"489","vaccine",2021-04-06,"Arkansas",38
"490","vaccine",2021-04-07,"Arkansas",68
"491","vaccine",2021-04-08,"Arkansas",50
"492","vaccine",2021-04-09,"Arkansas",36
"493","vaccine",2021-04-10,"Arkansas",47
"494","vaccine",2021-04-11,"Arkansas",22
"495","vaccine",2021-04-12,"Arkansas",39
"496","vaccine",2021-04-13,"Arkansas",56
"497","vaccine",2021-04-14,"Arkansas",54
"498","vaccine",2021-04-15,"Arkansas",39
"499","vaccine",2021-04-16,"Arkansas",28
"500","vaccine",2021-04-17,"Arkansas",17
"501","vaccine",2021-04-18,"Arkansas",28
"502","vaccine",2021-04-19,"Arkansas",22
"503","vaccine",2021-04-20,"Arkansas",27
"504","vaccine",2021-04-21,"Arkansas",26
"505","vaccine",2021-04-22,"Arkansas",31
"506","vaccine",2021-04-23,"Arkansas",28
"507","vaccine",2021-04-24,"Arkansas",18
"508","vaccine",2021-04-25,"Arkansas",15
"509","vaccine",2021-04-26,"Arkansas",25
"510","vaccine",2021-04-27,"Arkansas",41
"511","vaccine",2021-04-28,"Arkansas",21
