"","keyword","date","geo","hits"
"337","mask",2021-04-13,"Arizona",14
"338","mask",2021-04-14,"Arizona",9
"339","mask",2021-04-15,"Arizona",21
"340","mask",2021-04-16,"Arizona",19
"341","mask",2021-04-17,"Arizona",18
"342","mask",2021-04-18,"Arizona",17
"343","mask",2021-04-19,"Arizona",25
"344","mask",2021-04-20,"Arizona",30
"345","mask",2021-04-21,"Arizona",22
"346","mask",2021-04-22,"Arizona",19
"347","mask",2021-04-23,"Arizona",15
"348","mask",2021-04-24,"Arizona",28
"349","mask",2021-04-25,"Arizona",19
"350","mask",2021-04-26,"Arizona",17
"351","mask",2021-04-27,"Arizona",26
"352","mask",2021-01-01,"Arkansas",17
"353","mask",2021-01-02,"Arkansas",28
"354","mask",2021-01-03,"Arkansas",10
"355","mask",2021-01-04,"Arkansas",5
"356","mask",2021-01-05,"Arkansas",12
"357","mask",2021-01-06,"Arkansas",18
"358","mask",2021-01-07,"Arkansas",18
"359","mask",2021-01-08,"Arkansas",10
"360","mask",2021-01-09,"Arkansas",16
"361","mask",2021-01-10,"Arkansas",18
"362","mask",2021-01-11,"Arkansas",12
"363","mask",2021-01-12,"Arkansas",14
"364","mask",2021-01-13,"Arkansas",19
"365","mask",2021-01-14,"Arkansas",22
"366","mask",2021-01-15,"Arkansas",14
"367","mask",2021-01-16,"Arkansas",32
"368","mask",2021-01-17,"Arkansas",23
"369","mask",2021-01-18,"Arkansas",12
"370","mask",2021-01-19,"Arkansas",14
"371","mask",2021-01-20,"Arkansas",24
"372","mask",2021-01-21,"Arkansas",51
"373","mask",2021-01-22,"Arkansas",29
"374","mask",2021-01-23,"Arkansas",35
"375","mask",2021-01-24,"Arkansas",41
"376","mask",2021-01-25,"Arkansas",12
"377","mask",2021-01-26,"Arkansas",19
"378","mask",2021-01-27,"Arkansas",28
"379","mask",2021-01-28,"Arkansas",24
"380","mask",2021-01-29,"Arkansas",34
"381","mask",2021-01-30,"Arkansas",21
"382","mask",2021-01-31,"Arkansas",27
"383","mask",2021-02-01,"Arkansas",16
"384","mask",2021-02-02,"Arkansas",15
"385","mask",2021-02-03,"Arkansas",12
"386","mask",2021-02-04,"Arkansas",27
"387","mask",2021-02-05,"Arkansas",24
"388","mask",2021-02-06,"Arkansas",18
"389","mask",2021-02-07,"Arkansas",18
"390","mask",2021-02-08,"Arkansas",18
"391","mask",2021-02-09,"Arkansas",10
"392","mask",2021-02-10,"Arkansas",28
"393","mask",2021-02-11,"Arkansas",19
"394","mask",2021-02-12,"Arkansas",10
"395","mask",2021-02-13,"Arkansas",45
"396","mask",2021-02-14,"Arkansas",24
"397","mask",2021-02-15,"Arkansas",15
"398","mask",2021-02-16,"Arkansas",5
"399","mask",2021-02-17,"Arkansas",32
"400","mask",2021-02-18,"Arkansas",22
"401","mask",2021-02-19,"Arkansas",17
"402","mask",2021-02-20,"Arkansas",24
"403","mask",2021-02-21,"Arkansas",13
"404","mask",2021-02-22,"Arkansas",23
"405","mask",2021-02-23,"Arkansas",20
"406","mask",2021-02-24,"Arkansas",20
"407","mask",2021-02-25,"Arkansas",10
"408","mask",2021-02-26,"Arkansas",24
"409","mask",2021-02-27,"Arkansas",19
"410","mask",2021-02-28,"Arkansas",21
"411","mask",2021-03-01,"Arkansas",26
"412","mask",2021-03-02,"Arkansas",39
"413","mask",2021-03-03,"Arkansas",48
"414","mask",2021-03-04,"Arkansas",33
"415","mask",2021-03-05,"Arkansas",30
"416","mask",2021-03-06,"Arkansas",17
"417","mask",2021-03-07,"Arkansas",20
"418","mask",2021-03-08,"Arkansas",17
"419","mask",2021-03-09,"Arkansas",28
"420","mask",2021-03-10,"Arkansas",22
"421","mask",2021-03-11,"Arkansas",7
"422","mask",2021-03-12,"Arkansas",22
"423","mask",2021-03-13,"Arkansas",18
"424","mask",2021-03-14,"Arkansas",10
"425","mask",2021-03-15,"Arkansas",11
"426","mask",2021-03-16,"Arkansas",20
"427","mask",2021-03-17,"Arkansas",24
"428","mask",2021-03-18,"Arkansas",9
"429","mask",2021-03-19,"Arkansas",19
"430","mask",2021-03-20,"Arkansas",19
"431","mask",2021-03-21,"Arkansas",17
"432","mask",2021-03-22,"Arkansas",7
"433","mask",2021-03-23,"Arkansas",19
"434","mask",2021-03-24,"Arkansas",20
"435","mask",2021-03-25,"Arkansas",31
"436","mask",2021-03-26,"Arkansas",26
"437","mask",2021-03-27,"Arkansas",17
"438","mask",2021-03-28,"Arkansas",24
"439","mask",2021-03-29,"Arkansas",34
"440","mask",2021-03-30,"Arkansas",61
"441","mask",2021-03-31,"Arkansas",67
"442","mask",2021-04-01,"Arkansas",32
"443","mask",2021-04-02,"Arkansas",23
"444","mask",2021-04-03,"Arkansas",43
"445","mask",2021-04-04,"Arkansas",12
"446","mask",2021-04-05,"Arkansas",33
"447","mask",2021-04-06,"Arkansas",29
"448","mask",2021-04-07,"Arkansas",27
"449","mask",2021-04-08,"Arkansas",24
"450","mask",2021-04-09,"Arkansas",26
"451","mask",2021-04-10,"Arkansas",13
"452","mask",2021-04-11,"Arkansas",11
"453","mask",2021-04-12,"Arkansas",7
"454","mask",2021-04-13,"Arkansas",17
"455","mask",2021-04-14,"Arkansas",15
"456","mask",2021-04-15,"Arkansas",17
"457","mask",2021-04-16,"Arkansas",22
"458","mask",2021-04-17,"Arkansas",3
"459","mask",2021-04-18,"Arkansas",19
"460","mask",2021-04-19,"Arkansas",10
"461","mask",2021-04-20,"Arkansas",22
"462","mask",2021-04-21,"Arkansas",8
"463","mask",2021-04-22,"Arkansas",10
"464","mask",2021-04-23,"Arkansas",17
"465","mask",2021-04-24,"Arkansas",11
"466","mask",2021-04-25,"Arkansas",15
"467","mask",2021-04-26,"Arkansas",22
"468","mask",2021-04-27,"Arkansas",20
"469","mask",2021-01-01,"California",22
"470","mask",2021-01-02,"California",28
"471","mask",2021-01-03,"California",26
"472","mask",2021-01-04,"California",25
"473","mask",2021-01-05,"California",24
"474","mask",2021-01-06,"California",20
"475","mask",2021-01-07,"California",23
"476","mask",2021-01-08,"California",21
"477","mask",2021-01-09,"California",24
"478","mask",2021-01-10,"California",22
"479","mask",2021-01-11,"California",22
"480","mask",2021-01-12,"California",24
"481","mask",2021-01-13,"California",25
"482","mask",2021-01-14,"California",25
"483","mask",2021-01-15,"California",22
"484","mask",2021-01-16,"California",31
"485","mask",2021-01-17,"California",26
"486","mask",2021-01-18,"California",26
"487","mask",2021-01-19,"California",23
"488","mask",2021-01-20,"California",23
"489","mask",2021-01-21,"California",25
"490","mask",2021-01-22,"California",29
"491","mask",2021-01-23,"California",34
"492","mask",2021-01-24,"California",33
"493","mask",2021-01-25,"California",29
"494","mask",2021-01-26,"California",28
"495","mask",2021-01-27,"California",26
"496","mask",2021-01-28,"California",24
"497","mask",2021-01-29,"California",27
"498","mask",2021-01-30,"California",27
"499","mask",2021-01-31,"California",28
"500","mask",2021-02-01,"California",23
"501","mask",2021-02-02,"California",21
"502","mask",2021-02-03,"California",26
"503","mask",2021-02-04,"California",24
"504","mask",2021-02-05,"California",26
"505","mask",2021-02-06,"California",23
"506","mask",2021-02-07,"California",21
"507","mask",2021-02-08,"California",26
"508","mask",2021-02-09,"California",23
"509","mask",2021-02-10,"California",21
"510","mask",2021-02-11,"California",27
"511","mask",2021-02-12,"California",23
"512","mask",2021-02-13,"California",25
"513","mask",2021-02-14,"California",19
"514","mask",2021-02-15,"California",24
"515","mask",2021-02-16,"California",25
"516","mask",2021-02-17,"California",22
"517","mask",2021-02-18,"California",18
"518","mask",2021-02-19,"California",24
"519","mask",2021-02-20,"California",23
"520","mask",2021-02-21,"California",25
"521","mask",2021-02-22,"California",20
"522","mask",2021-02-23,"California",19
"523","mask",2021-02-24,"California",20
"524","mask",2021-02-25,"California",22
"525","mask",2021-02-26,"California",21
"526","mask",2021-02-27,"California",23
"527","mask",2021-02-28,"California",23
"528","mask",2021-03-01,"California",19
"529","mask",2021-03-02,"California",24
"530","mask",2021-03-03,"California",33
"531","mask",2021-03-04,"California",24
"532","mask",2021-03-05,"California",27
"533","mask",2021-03-06,"California",26
"534","mask",2021-03-07,"California",25
"535","mask",2021-03-08,"California",25
"536","mask",2021-03-09,"California",25
"537","mask",2021-03-10,"California",20
"538","mask",2021-03-11,"California",21
"539","mask",2021-03-12,"California",20
"540","mask",2021-03-13,"California",21
"541","mask",2021-03-14,"California",21
"542","mask",2021-03-15,"California",21
"543","mask",2021-03-16,"California",20
"544","mask",2021-03-17,"California",20
"545","mask",2021-03-18,"California",20
"546","mask",2021-03-19,"California",19
"547","mask",2021-03-20,"California",21
"548","mask",2021-03-21,"California",20
"549","mask",2021-03-22,"California",20
"550","mask",2021-03-23,"California",19
"551","mask",2021-03-24,"California",19
"552","mask",2021-03-25,"California",20
"553","mask",2021-03-26,"California",25
"554","mask",2021-03-27,"California",22
"555","mask",2021-03-28,"California",21
"556","mask",2021-03-29,"California",22
"557","mask",2021-03-30,"California",21
"558","mask",2021-03-31,"California",23
"559","mask",2021-04-01,"California",18
"560","mask",2021-04-02,"California",21
"561","mask",2021-04-03,"California",19
"562","mask",2021-04-04,"California",22
"563","mask",2021-04-05,"California",20
"564","mask",2021-04-06,"California",20
"565","mask",2021-04-07,"California",22
"566","mask",2021-04-08,"California",22
"567","mask",2021-04-09,"California",18
"568","mask",2021-04-10,"California",24
"569","mask",2021-04-11,"California",22
"570","mask",2021-04-12,"California",19
"571","mask",2021-04-13,"California",18
"572","mask",2021-04-14,"California",19
"573","mask",2021-04-15,"California",20
"574","mask",2021-04-16,"California",19
"575","mask",2021-04-17,"California",20
"576","mask",2021-04-18,"California",25
"577","mask",2021-04-19,"California",21
"578","mask",2021-04-20,"California",22
"579","mask",2021-04-21,"California",20
"580","mask",2021-04-22,"California",21
"581","mask",2021-04-23,"California",21
"582","mask",2021-04-24,"California",23
"583","mask",2021-04-25,"California",19
"584","mask",2021-04-26,"California",20
"585","mask",2021-04-27,"California",35
"586","mask",2021-01-01,"Colorado",26
"587","mask",2021-01-02,"Colorado",26
"588","mask",2021-01-03,"Colorado",35
"589","mask",2021-01-04,"Colorado",27
"590","mask",2021-01-05,"Colorado",23
"591","mask",2021-01-06,"Colorado",25
"592","mask",2021-01-07,"Colorado",39
"593","mask",2021-01-08,"Colorado",31
"594","mask",2021-01-09,"Colorado",27
"595","mask",2021-01-10,"Colorado",41
"596","mask",2021-01-11,"Colorado",30
"597","mask",2021-01-12,"Colorado",34
"598","mask",2021-01-13,"Colorado",27
"599","mask",2021-01-14,"Colorado",38
"600","mask",2021-01-15,"Colorado",39
"601","mask",2021-01-16,"Colorado",29
"602","mask",2021-01-17,"Colorado",20
"603","mask",2021-01-18,"Colorado",28
"604","mask",2021-01-19,"Colorado",23
"605","mask",2021-01-20,"Colorado",28
"606","mask",2021-01-21,"Colorado",33
"607","mask",2021-01-22,"Colorado",42
"608","mask",2021-01-23,"Colorado",58
"609","mask",2021-01-24,"Colorado",25
"610","mask",2021-01-25,"Colorado",40
"611","mask",2021-01-26,"Colorado",39
"612","mask",2021-01-27,"Colorado",32
"613","mask",2021-01-28,"Colorado",48
"614","mask",2021-01-29,"Colorado",45
"615","mask",2021-01-30,"Colorado",42
"616","mask",2021-01-31,"Colorado",41
"617","mask",2021-02-01,"Colorado",45
"618","mask",2021-02-02,"Colorado",35
"619","mask",2021-02-03,"Colorado",29
"620","mask",2021-02-04,"Colorado",42
"621","mask",2021-02-05,"Colorado",39
"622","mask",2021-02-06,"Colorado",47
"623","mask",2021-02-07,"Colorado",27
"624","mask",2021-02-08,"Colorado",43
"625","mask",2021-02-09,"Colorado",33
"626","mask",2021-02-10,"Colorado",33
"627","mask",2021-02-11,"Colorado",43
"628","mask",2021-02-12,"Colorado",38
"629","mask",2021-02-13,"Colorado",48
"630","mask",2021-02-14,"Colorado",35
"631","mask",2021-02-15,"Colorado",26
"632","mask",2021-02-16,"Colorado",26
"633","mask",2021-02-17,"Colorado",28
"634","mask",2021-02-18,"Colorado",21
"635","mask",2021-02-19,"Colorado",37
"636","mask",2021-02-20,"Colorado",36
"637","mask",2021-02-21,"Colorado",27
"638","mask",2021-02-22,"Colorado",37
"639","mask",2021-02-23,"Colorado",14
"640","mask",2021-02-24,"Colorado",31
"641","mask",2021-02-25,"Colorado",34
"642","mask",2021-02-26,"Colorado",37
"643","mask",2021-02-27,"Colorado",42
"644","mask",2021-02-28,"Colorado",33
"645","mask",2021-03-01,"Colorado",35
"646","mask",2021-03-02,"Colorado",61
"647","mask",2021-03-03,"Colorado",70
"648","mask",2021-03-04,"Colorado",69
"649","mask",2021-03-05,"Colorado",32
"650","mask",2021-03-06,"Colorado",58
"651","mask",2021-03-07,"Colorado",45
"652","mask",2021-03-08,"Colorado",32
"653","mask",2021-03-09,"Colorado",42
"654","mask",2021-03-10,"Colorado",28
"655","mask",2021-03-11,"Colorado",28
"656","mask",2021-03-12,"Colorado",48
"657","mask",2021-03-13,"Colorado",32
"658","mask",2021-03-14,"Colorado",27
"659","mask",2021-03-15,"Colorado",29
"660","mask",2021-03-16,"Colorado",19
"661","mask",2021-03-17,"Colorado",19
"662","mask",2021-03-18,"Colorado",27
"663","mask",2021-03-19,"Colorado",22
"664","mask",2021-03-20,"Colorado",30
"665","mask",2021-03-21,"Colorado",40
"666","mask",2021-03-22,"Colorado",28
"667","mask",2021-03-23,"Colorado",55
"668","mask",2021-03-24,"Colorado",38
"669","mask",2021-03-25,"Colorado",51
"670","mask",2021-03-26,"Colorado",61
"671","mask",2021-03-27,"Colorado",37
"672","mask",2021-03-28,"Colorado",36
"673","mask",2021-03-29,"Colorado",38
"674","mask",2021-03-30,"Colorado",62
