"","Date","State","covid","mask","qanon","social distancing","vaccine","vaccine near me","cases","deaths","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
"1144",2021-01-23,"Utah",28,18,11,0,12,0,334889,1582,202729,341725,175364,0.65,6.32,20697,5.47,10.66,0,9396,2931,0.593
"1145",2021-01-23,"Vermont",52,31,62,0,29,0,10908,170,49426,90000,40484,1.42,7.92,8877,6.49,14.42,2979,2133,3418,0.549
"1146",2021-01-23,"Virginia",62,23,9,0,42,22,468655,6079,429297,1069725,376378,0.57,5.03,49007,4.41,12.53,27849,23485,2751,0.401
"1147",2021-01-23,"Washington",73,21,19,6,58,31,300198,4114,436997,846625,359217,0.88,5.74,67127,4.72,11.12,33862,24963,3278,0.516
"1148",2021-01-23,"West Virginia",62,11,0,0,35,0,114752,1872,194844,243100,156854,2.12,10.87,37979,8.75,13.56,14082,8004,4466,0.801
"1149",2021-01-23,"Wisconsin",55,29,8,0,37,0,580003,6184,285630,610100,241512,0.73,4.91,42229,4.15,10.48,24809,14986,2574,0.468
"1150",2021-01-23,"Wyoming",62,71,0,0,38,0,50583,571,37559,70750,32746,0.82,6.49,4773,5.66,12.22,3012,1927,3330,0.531
"1151",2021-01-24,"Alabama",38,34,8,0,21,0,441170,6660,243737,521225,213833,0.61,4.97,29736,4.36,10.63,22197,18294,3731,0.468
"1152",2021-01-24,"Alaska",54,0,0,0,18,0,53336,259,94257,155700,77925,2.21,12.88,16201,10.65,21.28,5913,5225,7142,0.605
"1153",2021-01-24,"Arizona",53,37,7,0,32,3,722574,12238,390623,829500,332095,0.8,5.37,58291,4.56,11.4,29665,22706,3120,0.471
"1154",2021-01-24,"Arkansas",46,41,7,0,22,16,284066,4606,214240,368650,179290,1.08,7.1,32572,5.94,12.22,12564,11986,3972,0.581
"1155",2021-01-24,"California",52,33,8,2,39,6,3187475,37376,2199908,4906525,1838464,0.9,5.57,356382,4.65,12.42,191688,133316,3374,0.448
"1156",2021-01-24,"Colorado",25,25,10,0,9,9,386285,5505,434496,692700,355124,1.34,7.54,76902,6.17,12.03,57213,19033,3305,0.627
"1157",2021-01-24,"Connecticut",33,45,8,0,12,5,237815,6819,321737,492850,275126,1.14,9.02,40506,7.72,13.82,14941,16292,4570,0.653
"1158",2021-01-24,"Delaware",38,65,0,0,26,0,74575,1267,64186,116325,52586,1.18,6.59,11464,5.4,11.95,4163,3909,4014,0.552
"1159",2021-01-24,"Florida",30,41,12,4,13,12,1649449,25293,1544794,2908275,1384479,0.73,7.19,156226,6.45,13.54,55791,75844,3531,0.531
"1160",2021-01-24,"Georgia",27,44,8,0,10,3,866911,13250,604067,1235775,534161,0.56,5.69,59965,5.03,11.64,0,47464,4470,0.489
"1161",2021-01-24,"Hawaii",56,41,0,0,29,0,25925,342,84792,191575,67990,1.19,5.99,16802,4.8,13.53,0,4191,2960,0.443
"1162",2021-01-24,"Idaho",42,14,0,0,22,0,159506,1669,87128,181100,72424,0.79,4.88,14059,4.05,10.13,4488,4546,2544,0.481
"1163",2021-01-24,"Illinois",49,31,11,17,37,13,1101819,20680,699072,1417250,556517,1.07,5.52,135330,4.39,11.18,44320,31080,2453,0.493
"1164",2021-01-24,"Indiana",36,30,8,0,23,0,611039,10996,446029,841725,367944,1.16,6.63,77985,5.47,12.5,0,21219,3152,0.53
"1165",2021-01-24,"Iowa",35,28,0,0,23,0,313137,4487,191183,361475,157635,0.98,6.06,30949,5,11.46,11073,8316,2636,0.529
"1166",2021-01-24,"Kansas",29,23,6,0,13,0,268908,3587,151249,348175,127417,0.78,5.19,22610,4.37,11.95,6340,6163,2115,0.434
"1167",2021-01-24,"Kentucky",38,30,0,0,20,3,346138,3421,299493,471000,268308,0.66,6.7,29346,6.01,10.54,28533,14871,3329,0.636
"1168",2021-01-24,"Louisiana",25,39,15,0,11,5,383862,8565,334086,543700,290955,0.91,7.19,42520,6.26,11.7,19063,15330,3298,0.614
"1169",2021-01-24,"Maine",42,58,11,0,24,0,36598,544,99815,178450,79310,1.42,7.43,19151,5.9,13.28,6812,4609,3429,0.559
"1170",2021-01-24,"Maryland",38,47,0,0,23,4,341452,6865,338544,742175,300609,0.62,5.6,37507,4.97,12.28,31133,16770,2774,0.456
"1171",2021-01-24,"Massachusetts",41,24,5,0,17,3,500037,14133,419806,859175,356102,0.92,6.09,63096,5.17,12.47,26839,18826,2731,0.489
"1172",2021-01-24,"Michigan",31,25,26,23,14,9,596746,15181,695273,1095675,573167,1.11,6.96,111243,5.74,10.97,42612,38769,3882,0.635
"1173",2021-01-24,"Minnesota",32,28,7,0,9,4,454989,6163,321180,680700,252927,1.2,5.7,67716,4.48,12.07,15883,13755,2439,0.472
"1174",2021-01-24,"Mississippi",28,20,0,0,5,11,264219,5772,177636,358100,161507,0.53,5.97,15918,5.43,12.03,27112,11241,3777,0.496
"1175",2021-01-24,"Missouri",34,16,32,40,14,16,518742,6848,317737,661400,242937,1.19,5.18,73248,3.96,10.78,26014,14912,2430,0.48
"1176",2021-01-24,"Montana",58,8,0,0,15,0,91652,1151,76590,119500,62498,1.32,7.17,14071,5.85,11.18,4046,3423,3203,0.641
"1177",2021-01-24,"Nebraska",37,11,0,0,10,15,187147,1879,132846,238100,109860,1.15,6.87,22175,5.68,12.31,8777,5058,2615,0.558
"1178",2021-01-24,"Nevada",41,17,0,0,17,9,270907,4026,152203,286950,129223,0.72,4.94,22068,4.2,9.32,15172,8421,2734,0.53
"1179",2021-01-24,"New Hampshire",67,23,0,0,26,21,62492,987,93338,162950,79942,0.98,6.86,13355,5.88,11.98,3522,3757,2763,0.573
"1180",2021-01-24,"New Jersey",58,20,6,0,27,14,662808,20951,535625,989900,468760,0.73,6.03,65164,5.28,11.14,34736,25288,2847,0.541
"1181",2021-01-24,"New Mexico",50,41,0,0,21,0,169205,3145,200141,257075,162636,1.66,9.54,34878,7.76,12.26,15443,11630,5546,0.779
"1182",2021-01-24,"New York",57,57,8,0,27,24,1335695,42325,1365404,2395950,1172921,0.91,7.02,176659,6.03,12.32,82889,69502,3573,0.57
"1183",2021-01-24,"North Carolina",48,58,8,7,18,9,718812,8695,636439,1246600,552194,0.8,6.07,83752,5.26,11.89,59432,40662,3877,0.511
"1184",2021-01-24,"North Dakota",42,32,0,0,10,0,96817,1436,73175,86750,56158,2.05,9.6,15589,7.37,11.38,4176,3095,4061,0.844
"1185",2021-01-24,"Ohio",45,46,5,6,19,20,864322,16572,647104,1233075,575488,0.61,5.54,71344,4.92,10.55,52180,31907,2730,0.525
"1186",2021-01-24,"Oklahoma",30,25,33,0,15,11,373703,3279,322810,496350,279283,1.04,8.16,41289,7.06,12.54,18004,14294,3612,0.65
"1187",2021-01-24,"Oregon",38,58,25,0,17,8,138168,1880,285922,492450,244669,0.96,6.78,40348,5.8,11.68,15459,14912,3536,0.581
"1188",2021-01-24,"Pennsylvania",43,42,21,0,26,24,807102,20532,744591,1564125,611359,1.03,5.82,131908,4.78,12.22,48721,35472,2771,0.476
"1189",2021-01-24,"Rhode Island",37,34,0,0,10,16,109735,2272,67566,149225,54287,1.25,6.38,13260,5.12,14.09,4317,2393,2259,0.453
"1190",2021-01-24,"South Carolina",38,57,15,0,16,12,418325,6547,278795,453250,233257,0.85,5.41,43810,4.53,8.8,29640,17756,3449,0.615
"1191",2021-01-24,"South Dakota",20,6,0,0,7,0,107148,1705,80441,106575,63091,1.95,9.09,17293,7.13,12.05,3241,3048,3445,0.755
"1192",2021-01-24,"Tennessee",24,18,3,0,11,9,708717,8859,452042,838825,354407,1.41,6.62,96619,5.19,12.28,27890,17781,2604,0.539
"1193",2021-01-24,"Texas",32,23,5,0,14,16,2250421,34911,1763299,3070825,1502751,0.89,6.08,259056,5.18,10.59,35430,68740,2371,0.574
"1194",2021-01-24,"Utah",30,24,6,17,11,7,336405,1595,202729,341725,175364,0.65,6.32,20697,5.47,10.66,0,8146,2541,0.593
"1195",2021-01-24,"Vermont",39,15,29,0,16,0,11033,170,51872,90000,41950,1.58,8.31,9853,6.72,14.42,2446,2192,3513,0.576
"1196",2021-01-24,"Virginia",51,28,11,5,32,13,472447,6078,451668,1069725,393127,0.6,5.29,51170,4.61,12.53,22371,23729,2780,0.422
"1197",2021-01-24,"Washington",65,27,9,0,46,26,300198,4114,449385,846625,370231,0.9,5.9,68486,4.86,11.12,12388,23926,3142,0.531
"1198",2021-01-24,"West Virginia",42,22,21,0,24,21,115307,1895,202883,243100,163801,2.18,11.32,39071,9.14,13.56,8039,8493,4739,0.835
"1199",2021-01-24,"Wisconsin",45,28,3,0,28,21,581377,6190,308290,610100,260664,0.78,5.29,45641,4.48,10.48,22660,16663,2862,0.505
"1200",2021-01-24,"Wyoming",27,22,0,0,5,0,50898,571,40803,70750,35868,0.85,7.05,4895,6.2,12.22,3244,2200,3801,0.577
"1201",2021-01-25,"Alabama",43,34,4,0,27,12,443009,6662,250612,521225,220464,0.61,5.11,29978,4.5,10.63,6875,18196,3711,0.481
"1202",2021-01-25,"Alaska",74,34,0,0,38,0,53421,259,97031,155700,80226,2.28,13.26,16673,10.97,21.28,2774,5003,6839,0.623
"1203",2021-01-25,"Arizona",63,31,8,0,44,16,727895,12239,413662,829500,350648,0.86,5.68,62711,4.82,11.4,23039,23526,3232,0.499
"1204",2021-01-25,"Arkansas",43,12,20,0,26,0,284702,4650,221095,368650,185546,1.1,7.33,33159,6.15,12.22,6855,12108,4012,0.6
"1205",2021-01-25,"California",67,29,8,2,47,11,3213222,37800,2330633,4906525,1954048,0.94,5.9,371482,4.95,12.42,130725,138153,3496,0.475
"1206",2021-01-25,"Colorado",34,40,14,13,12,11,387500,5512,447880,692700,364889,1.4,7.78,80467,6.34,12.03,13384,18872,3277,0.647
"1207",2021-01-25,"Connecticut",42,43,7,40,16,9,243632,6911,331264,492850,282674,1.19,9.29,42421,7.93,13.82,9527,16094,4514,0.672
"1208",2021-01-25,"Delaware",41,26,0,87,25,19,75191,1271,66914,116325,55131,1.2,6.87,11647,5.66,11.95,2728,3889,3994,0.575
"1209",2021-01-25,"Florida",33,37,10,0,16,20,1658169,25446,1544794,2908275,1384407,0.73,7.19,156298,6.45,13.54,0,64359,2997,0.531
"1210",2021-01-25,"Georgia",30,35,14,0,13,29,870828,13303,604067,1235775,534161,0.56,5.69,59965,5.03,11.64,0,44570,4198,0.489
"1211",2021-01-25,"Hawaii",48,34,0,0,25,0,26019,342,92092,191575,74296,1.26,6.5,17795,5.25,13.53,7300,4627,3268,0.481
"1212",2021-01-25,"Idaho",41,26,0,0,23,27,160033,1681,91271,181100,76199,0.81,5.11,14419,4.26,10.13,4143,4519,2529,0.504
"1213",2021-01-25,"Illinois",66,26,7,8,55,40,1104763,20744,723203,1417250,578406,1.08,5.71,137465,4.56,11.18,24131,31402,2478,0.51
"1214",2021-01-25,"Indiana",48,27,5,0,24,7,613228,11037,491856,841725,408181,1.24,7.31,83554,6.06,12.5,45827,25109,3730,0.584
"1215",2021-01-25,"Iowa",40,30,0,0,23,0,313909,4488,196203,361475,161445,1.02,6.22,32149,5.12,11.46,5020,8177,2592,0.543
"1216",2021-01-25,"Kansas",33,55,0,0,16,3,271503,3613,154719,348175,129861,0.81,5.31,23635,4.46,11.95,3470,5921,2032,0.444
"1217",2021-01-25,"Kentucky",37,23,0,0,18,5,347827,3460,307462,471000,275610,0.67,6.88,30010,6.17,10.54,7969,14535,3253,0.653
"1218",2021-01-25,"Louisiana",32,34,0,0,15,2,385942,8590,341447,543700,297684,0.93,7.34,43151,6.4,11.7,7361,14323,3081,0.628
"1219",2021-01-25,"Maine",69,57,0,0,43,0,37046,547,104069,178450,82837,1.48,7.74,19873,6.16,13.28,4254,4758,3540,0.583
"1220",2021-01-25,"Maryland",56,29,6,0,45,9,343138,6900,350835,742175,311148,0.65,5.8,39259,5.15,12.28,12291,16637,2752,0.473
"1221",2021-01-25,"Massachusetts",61,29,13,0,28,11,503688,14178,433615,859175,368358,0.94,6.29,64648,5.34,12.47,13809,18595,2698,0.505
"1222",2021-01-25,"Michigan",45,30,21,0,18,13,600093,15219,727437,1095675,599665,1.17,7.28,116840,6,10.97,32164,39100,3915,0.664
"1223",2021-01-25,"Minnesota",41,21,18,0,20,4,455783,6166,346864,680700,273973,1.28,6.15,72266,4.86,12.07,25684,15521,2752,0.51
"1224",2021-01-25,"Mississippi",44,25,0,0,21,9,265146,5777,180960,358100,164715,0.54,6.08,16034,5.53,12.03,3324,10671,3586,0.505
"1225",2021-01-25,"Missouri",38,21,12,36,16,7,520479,6855,335695,661400,258298,1.24,5.47,75823,4.21,10.78,17958,15842,2581,0.508
"1226",2021-01-25,"Montana",37,11,0,0,8,0,91816,1151,77356,119500,63224,1.32,7.24,14111,5.92,11.18,766,3299,3087,0.647
"1227",2021-01-25,"Nebraska",28,14,41,0,11,14,187793,1894,134033,238100,110672,1.17,6.93,22547,5.72,12.31,1187,4781,2472,0.563
"1228",2021-01-25,"Nevada",46,14,16,0,21,17,271897,4029,159869,286950,136670,0.72,5.19,22279,4.44,9.32,7666,8832,2867,0.557
"1229",2021-01-25,"New Hampshire",40,23,0,0,28,20,62890,990,94623,162950,80674,1.02,6.96,13907,5.93,11.98,1285,3618,2661,0.581
"1230",2021-01-25,"New Jersey",76,16,8,0,35,21,666951,20972,563141,989900,492061,0.78,6.34,69374,5.54,11.14,27516,26252,2956,0.569
"1231",2021-01-25,"New Mexico",65,57,0,0,22,0,169696,3157,204670,257075,166530,1.69,9.76,35507,7.94,12.26,4529,10890,5194,0.796
"1232",2021-01-25,"New York",72,44,5,0,36,29,1347667,42544,1418313,2395950,1215450,0.95,7.29,183915,6.25,12.32,52909,68387,3515,0.592
"1233",2021-01-25,"North Carolina",61,47,5,6,25,34,723445,8720,676037,1246600,589436,0.82,6.45,86064,5.62,11.89,39598,42821,4083,0.542
"1234",2021-01-25,"North Dakota",31,72,0,0,11,0,96874,1436,75242,86750,57996,2.06,9.87,15680,7.61,11.38,2067,3026,3971,0.867
"1235",2021-01-25,"Ohio",56,43,16,0,30,24,868656,16672,685622,1233075,608379,0.66,5.87,76949,5.2,10.55,38518,33957,2905,0.556
"1236",2021-01-25,"Oklahoma",33,60,10,0,13,5,375487,3293,326546,496350,282679,1.05,8.25,41634,7.14,12.54,3736,13446,3398,0.658
"1237",2021-01-25,"Oregon",38,41,38,0,18,4,138587,1882,300676,492450,257296,1.01,7.13,42426,6.1,11.68,14754,14492,3436,0.611
"1238",2021-01-25,"Pennsylvania",57,44,2,0,35,23,812098,20593,776799,1564125,639526,1.06,6.07,135939,5,12.22,32208,36636,2862,0.497
"1239",2021-01-25,"Rhode Island",58,48,0,0,19,0,111754,2285,70419,149225,56751,1.29,6.65,13649,5.36,14.09,2853,2567,2423,0.472
"1240",2021-01-25,"South Carolina",47,46,21,0,23,14,421417,6552,307348,453250,258015,0.92,5.97,47563,5.01,8.8,28553,19501,3788,0.678
"1241",2021-01-25,"South Dakota",27,6,0,0,12,0,107180,1705,82512,106575,63950,2.09,9.33,18504,7.23,12.05,2071,3200,3617,0.774
"1242",2021-01-25,"Tennessee",32,20,14,7,14,8,710427,8970,462646,838825,361767,1.46,6.77,99842,5.3,12.28,10604,17565,2572,0.552
"1243",2021-01-25,"Texas",41,19,5,0,20,21,2269424,35090,1804006,3070825,1532381,0.93,6.22,270118,5.28,10.59,40707,65851,2271,0.587
"1244",2021-01-25,"Utah",44,21,5,0,13,24,337264,1597,229007,341725,195221,0.8,7.14,25693,6.09,10.66,26278,10650,3322,0.67
"1245",2021-01-25,"Vermont",86,7,29,0,41,0,11165,171,53624,90000,43356,1.63,8.59,10195,6.95,14.42,1752,2153,3450,0.596
"1246",2021-01-25,"Virginia",64,19,11,0,49,6,478619,6081,482973,1069725,415684,0.7,5.66,59852,4.87,12.53,31305,25249,2958,0.451
"1247",2021-01-25,"Washington",70,24,12,0,58,24,302141,4148,488785,846625,404326,0.97,6.42,73738,5.31,11.12,39400,26748,3513,0.577
"1248",2021-01-25,"West Virginia",74,34,0,0,38,38,115839,1899,203992,243100,164528,2.2,11.38,39453,9.18,13.56,1109,7992,4459,0.839
"1249",2021-01-25,"Wisconsin",58,25,10,7,37,35,582477,6199,315876,610100,266481,0.81,5.43,47409,4.58,10.48,7586,16186,2780,0.518
"1250",2021-01-25,"Wyoming",39,53,30,0,30,0,51062,571,41156,70750,36215,0.85,7.11,4900,6.26,12.22,353,2061,3561,0.582
"1251",2021-01-26,"Alabama",46,25,7,10,23,4,445909,6896,254959,569000,223854,0.63,5.2,30933,4.57,11.6,4347,17738,3618,0.448
"1252",2021-01-26,"Alaska",52,12,0,0,40,0,53510,260,98149,162925,81200,2.3,13.42,16815,11.1,22.27,1118,4545,6213,0.602
"1253",2021-01-26,"Arizona",58,23,13,0,50,24,732643,12448,430892,837200,366018,0.89,5.92,64551,5.03,11.5,17230,23517,3231,0.515
"1254",2021-01-26,"Arkansas",57,19,7,0,38,30,287187,4690,236290,394775,196815,1.23,7.83,37055,6.52,13.08,15195,13422,4448,0.599
"1255",2021-01-26,"California",64,28,7,1,48,16,3235045,38496,2446577,5340275,2053652,0.98,6.19,387563,5.2,13.52,115944,140878,3565,0.458
"1256",2021-01-26,"Colorado",29,39,19,0,13,3,388620,5517,457746,726450,372266,1.44,7.95,82946,6.46,12.61,9866,18208,3162,0.63
"1257",2021-01-26,"Connecticut",39,48,0,0,16,9,244899,6934,342643,515675,291257,1.27,9.61,45190,8.17,14.46,11379,16160,4533,0.664
"1258",2021-01-26,"Delaware",45,35,31,0,18,55,75490,1276,68507,129250,56646,1.2,7.04,11724,5.82,13.27,1593,3707,3807,0.53
"1259",2021-01-26,"Florida",32,37,14,4,16,20,1667763,25673,1575490,3095350,1412466,0.74,7.34,158886,6.58,14.41,30696,57258,2666,0.509
"1260",2021-01-26,"Georgia",29,40,5,13,17,24,879221,13482,668589,1309850,591385,0.61,6.3,64989,5.57,12.34,64522,50893,4793,0.51
"1261",2021-01-26,"Hawaii",56,56,0,0,40,0,26030,401,93760,210425,75820,1.27,6.62,17939,5.36,14.86,1668,4258,3007,0.446
"1262",2021-01-26,"Idaho",44,14,11,0,24,14,160592,1688,93766,184025,78484,0.82,5.25,14627,4.39,10.3,2495,4256,2382,0.51
"1263",2021-01-26,"Illinois",65,23,4,0,60,20,1108430,20853,737989,1548950,590212,1.11,5.82,140394,4.66,12.22,14786,30390,2398,0.476
"1264",2021-01-26,"Indiana",42,32,5,0,23,16,614946,11087,498824,900175,413982,1.26,7.41,84719,6.15,13.37,6968,23448,3483,0.554
"1265",2021-01-26,"Iowa",43,29,0,0,35,0,315002,4492,197982,361575,162795,1.03,6.28,32547,5.16,11.46,1779,7575,2401,0.548
"1266",2021-01-26,"Kansas",29,37,0,0,22,4,271578,3613,158743,348175,132153,0.87,5.45,25349,4.54,11.95,4024,5758,1976,0.456
"1267",2021-01-26,"Kentucky",41,30,4,0,22,0,350519,3495,312192,557975,279715,0.69,6.99,30633,6.26,12.49,4730,13736,3075,0.56
"1268",2021-01-26,"Louisiana",29,27,3,0,12,2,388562,8621,345675,602025,301874,0.93,7.44,43189,6.49,12.95,4228,12869,2768,0.574
"1269",2021-01-26,"Maine",55,59,0,94,46,0,37710,558,104924,195925,83464,1.5,7.81,20096,6.21,14.58,855,4421,3289,0.536
"1270",2021-01-26,"Maryland",55,51,11,0,44,10,344620,6963,365519,786300,322860,0.7,6.05,42228,5.34,13.01,14684,16846,2786,0.465
"1271",2021-01-26,"Massachusetts",67,25,26,0,38,30,506183,14220,442703,875825,376313,0.95,6.42,65761,5.46,12.71,9088,17689,2566,0.505
"1272",2021-01-26,"Michigan",38,27,18,0,21,14,602168,15305,742270,1289025,611090,1.2,7.43,119962,6.12,12.91,14833,36954,3700,0.576
"1273",2021-01-26,"Minnesota",58,24,18,38,35,15,456490,6174,360442,689450,287195,1.29,6.39,72622,5.09,12.23,13578,15558,2759,0.523
"1274",2021-01-26,"Mississippi",50,16,0,0,20,19,266598,5852,182013,372050,165668,0.54,6.12,16134,5.57,12.5,1053,9777,3285,0.489
"1275",2021-01-26,"Missouri",38,24,0,38,18,11,522677,6984,340273,665300,262230,1.25,5.54,76467,4.27,10.84,4578,14860,2421,0.511
"1276",2021-01-26,"Montana",50,19,30,0,13,0,92160,1185,77748,119500,63481,1.33,7.27,14245,5.94,11.18,392,3122,2921,0.651
"1277",2021-01-26,"Nebraska",30,10,15,0,11,15,188122,1905,135131,238100,111248,1.19,6.99,23065,5.75,12.31,1098,4492,2322,0.568
"1278",2021-01-26,"Nevada",64,20,17,25,23,26,272853,4088,164362,338025,140934,0.73,5.34,22508,4.58,10.97,4493,8789,2853,0.486
"1279",2021-01-26,"New Hampshire",57,10,20,0,25,62,63367,994,97002,180525,81417,1.14,7.13,15542,5.99,13.28,2379,3635,2673,0.537
"1280",2021-01-26,"New Jersey",70,19,8,0,35,40,671781,21105,575733,1091400,501812,0.81,6.48,72212,5.65,12.29,12592,25084,2824,0.528
"1281",2021-01-26,"New Mexico",53,26,22,0,26,16,170296,3171,210136,270725,171579,1.71,10.02,35823,8.18,12.91,5466,10284,4905,0.776
"1282",2021-01-26,"New York",66,51,12,0,35,27,1358707,42726,1453972,2401900,1245215,0.98,7.47,189791,6.4,12.35,35659,64808,3331,0.605
"1283",2021-01-26,"North Carolina",57,42,2,6,29,24,727423,8776,699722,1250900,611853,0.83,6.67,87292,5.83,11.93,23685,42706,4072,0.559
"1284",2021-01-26,"North Dakota",33,42,0,0,13,0,97006,1440,75457,86750,58131,2.07,9.9,15742,7.63,11.38,215,2693,3534,0.87
"1285",2021-01-26,"Ohio",53,55,7,0,25,36,872918,16757,708026,1406950,627390,0.69,6.06,80329,5.37,12.04,22404,33706,2884,0.503
"1286",2021-01-26,"Oklahoma",35,46,30,27,15,5,377079,3323,328874,530675,284799,1.06,8.31,41814,7.2,13.41,2328,12397,3133,0.62
"1287",2021-01-26,"Oregon",45,41,8,0,23,4,139355,1904,308066,589200,263167,1.04,7.3,43942,6.24,13.97,7390,13020,3087,0.523
"1288",2021-01-26,"Pennsylvania",59,45,14,6,36,25,816761,20818,800354,1636675,657711,1.1,6.25,141304,5.14,12.78,23555,36563,2856,0.489
"1289",2021-01-26,"Rhode Island",48,60,0,0,16,0,112396,2296,72264,151675,58097,1.34,6.82,14148,5.48,14.32,1845,2598,2452,0.476
"1290",2021-01-26,"South Carolina",50,48,14,0,25,11,423667,6578,317211,519600,267262,0.94,6.16,48157,5.19,10.09,9863,18577,3608,0.61
"1291",2021-01-26,"South Dakota",17,17,23,0,11,0,107380,1705,82823,117725,64012,2.12,9.36,18753,7.24,13.31,311,3101,3505,0.704
"1292",2021-01-26,"Tennessee",31,17,12,0,14,0,712406,9162,467933,838925,365235,1.49,6.85,101657,5.35,12.28,5287,16589,2429,0.558
"1293",2021-01-26,"Texas",46,17,6,2,24,21,2290621,35420,1917896,3342350,1614648,1.04,6.61,301684,5.57,11.53,113890,73415,2532,0.574
"1294",2021-01-26,"Utah",40,14,5,0,13,6,338675,1613,230418,374850,196507,0.81,7.19,25817,6.13,11.69,1411,9602,2995,0.615
"1295",2021-01-26,"Vermont",51,22,0,0,26,0,11285,171,54416,92925,43994,1.66,8.72,10349,7.05,14.89,792,1976,3167,0.586
"1296",2021-01-26,"Virginia",70,23,7,0,54,44,483326,6174,594828,1172375,497055,0.85,6.97,72628,5.82,13.74,111855,38276,4484,0.507
"1297",2021-01-26,"Washington",72,24,5,0,73,52,303482,4167,507610,960800,420728,1,6.67,76144,5.53,12.62,18825,26630,3497,0.528
"1298",2021-01-26,"West Virginia",66,25,0,0,25,20,116978,1928,210492,278400,167660,2.39,11.75,42821,9.36,15.53,6500,8262,4610,0.756
"1299",2021-01-26,"Wisconsin",57,26,5,0,41,26,584041,6264,318096,685100,268091,0.82,5.46,48017,4.6,11.77,2220,14943,2566,0.464
"1300",2021-01-26,"Wyoming",52,21,0,0,24,0,51152,596,41339,71725,36398,0.85,7.14,4900,6.29,12.39,183,1897,3278,0.576
"1301",2021-01-27,"Alabama",45,24,4,0,26,16,449086,7172,266444,634000,232633,0.69,5.43,33595,4.74,12.93,11485,18178,3707,0.42
"1302",2021-01-27,"Alaska",59,70,0,0,30,0,53692,261,101597,170575,83363,2.47,13.89,18097,11.4,23.32,3448,4758,6504,0.596
"1303",2021-01-27,"Arizona",58,31,7,6,43,27,738561,12643,458258,990000,389059,0.95,6.3,68846,5.35,13.6,27366,25196,3462,0.463
"1304",2021-01-27,"Arkansas",49,28,7,18,35,22,288964,4742,252824,406175,209445,1.36,8.38,40910,6.94,13.46,16534,11359,3764,0.622
"1305",2021-01-27,"California",56,26,8,3,49,12,3251292,39050,2579666,5452575,2156029,1.06,6.53,417606,5.46,13.8,133089,149620,3787,0.473
"1306",2021-01-27,"Colorado",28,32,5,0,13,6,390296,5552,474527,775050,381679,1.57,8.24,90200,6.63,13.46,16781,19156,3326,0.612
"1307",2021-01-27,"Connecticut",40,44,30,0,17,0,247339,6976,360991,543975,302710,1.46,10.13,51939,8.49,15.26,18348,16836,4722,0.664
"1308",2021-01-27,"Delaware",49,36,32,0,28,56,75832,1283,77449,140850,64952,1.27,7.95,12352,6.67,14.46,8942,4544,4666,0.55
"1309",2021-01-27,"Florida",39,32,11,3,25,12,1676171,25833,1632491,3095850,1451507,0.82,7.6,176671,6.76,14.41,57001,56074,2611,0.527
"1310",2021-01-27,"Georgia",31,48,9,0,13,13,885605,13643,712866,1412450,622905,0.71,6.71,75360,5.87,13.3,44277,45117,4249,0.505
"1311",2021-01-27,"Hawaii",51,28,14,0,28,0,26164,404,97692,217425,79147,1.31,6.9,18544,5.59,15.36,3932,3678,2598,0.449
"1312",2021-01-27,"Idaho",56,26,21,0,33,27,161212,1714,96991,203225,80857,0.86,5.43,15443,4.52,11.37,3225,3961,2216,0.477
"1313",2021-01-27,"Illinois",64,28,11,0,56,19,1112181,20949,766659,1591000,611024,1.17,6.05,147925,4.82,12.56,28670,32390,2556,0.482
"1314",2021-01-27,"Indiana",48,33,11,18,30,10,617176,11137,524180,920975,432791,1.36,7.79,91255,6.43,13.68,25356,23971,3561,0.569
"1315",2021-01-27,"Iowa",46,32,0,0,32,30,316114,4500,204196,362875,165466,1.14,6.47,36067,5.24,11.5,6214,7764,2461,0.563
"1316",2021-01-27,"Kansas",32,37,5,0,20,4,274746,3707,168392,392875,140685,0.91,5.78,26457,4.83,13.49,9649,6527,2240,0.429
"1317",2021-01-27,"Kentucky",39,28,11,0,22,10,352934,3542,323268,585500,285291,0.81,7.24,36054,6.39,13.11,11076,14189,3176,0.552
"1318",2021-01-27,"Louisiana",28,31,7,0,11,0,392416,8688,358746,620325,311135,1.01,7.72,46954,6.69,13.34,13071,13478,2899,0.578
